299	information retrieval word668 word1941 word802 word1932 word791 word306 word1154 word1089 word1639 word1964 word701 word1451 word142 word1954 word133 word497 word487 word585 word1708 word878 word1307 word43 word973 word1265 word627 word20 word258 word1453
300	reinforcement learning word1726 word1868 word584 word1999 word1257 word1285 word546 word187 word1683 word1101 word183 word1446 word397 word93 word608 word1988 word142 word374 word1900 word1368 word1591
301	neural networks word20 word1070 word623 word1829 word1122 word688 word1557 word759 word1486 word1536 word288 word1247 word1938 word839 word768 word1161 word1598 word285 word232 word67 word1622 word351 word1692 word981 word1735 word1516 word1267 word772 word1748 word154 word1871 word1892 word1912 word636 word673 word1375 word844 word472 word1779 word1598
302	information retrieval word1476 word331 word1820 word1415 word1444 word1847 word1877 word1772 word1011 word1095
303	neural networks word1428 word625 word1123 word1112 word719 word1614 word0 word274 word89 word1596 word17 word1048 word607 word1736 word1608 word236 word1077 word1844 word1346 word1712 word1181 word1182 word972 word49 word582 word1257 word1876 word69 word477 word1849 word140 word1756 word1487 word1228 word676 word489 word1452
304	information retrieval word950 word1783 word1201 word1883 word1797 word1813 word1614 word963 word80 word870 word1313 word1199 word1769 word995 word338 word1201 word468 word955 word841 word113 word1242 word651 word1407 word1575 word1690 word368 word440 word1936 word1412 word913 word1036 word921 word1540 word693
305	machine learning word1949 word696 word127 word1116 word328 word437 word1389 word949 word1745 word1024 word11 word1629 word14 word1324 word1430 word64 word882 word954 word492
306	reinforcement learning word863 word1326 word1159 word1935 word422 word1562 word350 word909 word331 word767 word1401 word1712 word186 word1468 word105 word188 word884 word889 word912 word491 word586 word82 word1874
307	text classification word1624 word848 word1651 word444 word46 word1044 word1063 word1569 word707 word1774 word1840 word942 word583 word95 word261 word15 word855 word1010 word1827 word1259 word201 word1896 word1633 word960 word1799 word1665 word1541 word1506 word1943 word668 word1061 word165 word219 word1864 word796 word596 word753
308	question answering word703 word237 word1996 word650 word815 word349 word1195 word980 word750 word1775 word11 word500 word1655 word1871 word1941 word1758 word1010 word902 word39 word292 word1379 word598 word1898 word1378 word661 word579 word1948 word684 word1191 word192 word1532 word864 word697 word816 word1829 word155 word331 word715
309	recommendation systems word371 word754 word679 word934 word873 word1622 word1053 word216 word1489 word1222 word249 word1987 word1617 word808 word1631 word1167 word1575 word1034 word866 word1691 word693 word1507 word958 word1100 word1979 word1333 word430 word378 word1456 word1974 word556 word867 word1745 word1775 word547 word362
310	computer vision word67 word328 word1387 word902 word1418 word975 word945 word352 word1078 word1516
311	recommendation systems word966 word534 word301 word1660 word794 word1605 word193 word1825 word209 word918 word1229 word938 word1221 word1347 word405 word1882 word465 word1591 word100 word1421 word398 word1848 word504 word1897 word895 word862 word1048 word1047 word93 word460 word837
312	question answering word1378 word1906 word759 word667 word1938 word505 word1269 word1204 word394 word212 word1628 word104 word470 word530 word1783 word1938 word855 word1349 word1777 word1757 word789 word964 word599 word1711 word428 word1929 word1886 word423 word375 word1777
313	reinforcement learning word978 word1258 word1553 word232 word1603 word779 word958 word200 word377 word1200 word827 word25 word1498 word507 word427 word991 word1555 word1792 word773 word1892 word1899
314	speech recognition word10 word33 word396 word263 word328 word1640 word284 word106 word1098 word658 word961 word819 word251 word1463 word893 word1319 word898 word317
315	natural language processing word389 word740 word314 word1786 word1925 word1562 word191 word1567 word17 word264 word1688 word782 word791 word995 word352 word943 word1491
316	natural language processing word1431 word655 word1158 word922 word1372 word458 word1284 word1758 word793 word348 word1375 word1059 word1577 word1709 word193 word1694 word834 word1299 word1516 word1195 word783 word1015 word1702 word1366 word108 word516 word477 word395 word1698 word825 word1911 word1128 word1749 word1295 word463 word880 word1432 word696 word879
317	text classification word187 word16 word1896 word1161 word225 word483 word1812 word25 word577 word154 word1860 word372 word1133 word409 word216 word1830 word606 word1037 word1092 word254 word1683 word1448 word527 word1221 word921 word612 word1618 word666 word1202 word98 word1571
318	question answering word1813 word1894 word908 word1604 word856 word1644 word1934 word35 word133 word1907 word505 word1998 word1750 word1698 word1668 word351 word805 word676 word1886 word637 word1419 word1281 word325 word561 word1760 word1840 word158 word1233 word1758 word1274 word1081 word1194 word1384 word1932 word785
319	speech recognition word1491 word640 word1685 word1132 word1683 word378 word73 word252 word1023 word1211 word1618 word1214 word1702 word1581 word746 word109 word1175 word1900 word1563 word1518 word1923 word36 word1684 word1340 word1599
320	question answering word1473 word1427 word1265 word811 word1343 word496 word895 word840 word1982 word227 word906 word904 word1401 word563 word1062 word1739 word1341 word1579 word284 word1540 word1238 word733 word714 word166 word142 word924 word1733 word509 word175 word1347
321	computer vision word1117 word1619 word216 word1029 word504 word1651 word1375 word1410 word801 word1391 word1421 word503 word1480 word868 word1170 word1247 word718 word328 word466 word662 word726
322	neural networks word1040 word453 word350 word1849 word629 word303 word1659 word108 word1834 word806 word702 word1429 word688 word705 word1448 word942 word1241 word138 word1210 word1644 word15 word936 word1861 word1703 word1098 word1442 word1778
323	neural networks word880 word406 word709 word187 word466 word349 word414 word672 word756 word1898 word750
324	neural networks word417 word962 word1859 word1597 word55 word179 word720 word1924 word554 word1857 word612 word1084 word799 word245 word1331 word1688 word350 word940 word1207 word743 word628
325	reinforcement learning word671 word1865 word367 word750 word863 word1116 word346 word491 word401 word324 word312
326	text classification word65 word1652 word427 word280 word1377 word1 word1574 word935 word1286 word739 word176 word86 word1402 word413 word372 word334 word936 word910 word371 word1417 word1706 word984 word1196 word174 word151 word1055 word176 word812 word1247 word41 word1066
327	information retrieval word681 word645 word1882 word1788 word1991 word160 word1611 word1533 word1901 word1453 word79 word216 word458 word1479 word1640
328	natural language processing word1993 word1212 word2 word577 word212 word798 word741 word880 word1478 word963 word1258 word343 word1921 word85 word1122 word1584 word1392 word413 word1317 word719 word1550 word62 word577 word1631 word63 word1071 word1627 word1331 word463 word1359
329	reinforcement learning word342 word514 word637 word39 word1873 word1716 word343 word1455 word107 word891 word244 word1368 word63 word1768 word1729
330	speech recognition word1047 word60 word404 word671 word1932 word775 word1539 word1835 word1030 word1001 word1826 word1949 word1896 word750 word336 word914 word1164 word392 word1144 word729 word190 word1291 word1330 word338 word1197 word196 word300 word1742 word1298 word165 word1947
331	text classification word697 word1176 word1968 word807 word22 word1775 word469 word445 word209 word904 word656 word453 word1451 word128 word794 word1078 word899
332	question answering word354 word478 word938 word1812 word1276 word1381 word1615 word1620 word455 word106 word121 word537 word792 word606 word395 word526 word929 word18 word802 word1379 word603 word1527
333	question answering word1289 word1616 word629 word698 word1839 word409 word943 word80 word931 word840 word1291 word1863 word1377 word786 word1840 word1723 word360 word905 word699 word1446 word899 word432 word1038 word1886 word903
334	question answering word770 word897 word315 word1024 word1499 word1914 word708 word789 word749 word372 word489 word1765 word311 word1176 word1058 word1932 word1361 word1710 word1121 word1901 word36 word1032 word697 word1937 word612
335	neural networks word375 word150 word347 word1068 word1594 word1280 word372 word494 word39 word1975 word840 word64 word1687
336	computer vision word1091 word428 word1664 word1309 word910 word176 word1358 word1394 word1866 word32 word660 word356 word405 word1354 word1682 word1118 word1883 word747 word976 word103 word1126 word1868 word377 word1873 word461 word1036 word1696 word840 word1968 word491 word1264 word1791 word771 word842 word219 word1810 word464 word1610 word1568
337	machine learning word1488 word252 word283 word1089 word705 word1798 word567 word74 word577 word688 word1145 word1653 word1017 word1070 word435
338	neural networks word720 word146 word968 word1582 word1410 word1508 word1969 word494 word1773 word822 word1267 word152 word1143 word1650 word1266 word472 word434 word935 word1010 word494 word1513 word1846
339	question answering word1614 word1236 word1520 word15 word991 word1339 word1614 word278 word612 word1884 word257 word1900 word483 word1316 word1393 word1190 word666 word354 word88 word1361 word1175 word1676 word559 word295 word572
340	computer vision word1335 word1289 word26 word1051 word1487 word406 word189 word450 word956 word1817 word629
341	information retrieval word1156 word1598 word75 word1213 word1976 word71 word100 word1027 word1258 word838 word181 word861 word485 word1582 word733 word314 word1997 word1694 word719 word1619 word1230 word323 word1462
342	neural networks word452 word1203 word1446 word1367 word607 word1739 word359 word307 word709 word164 word1248 word865 word588 word461 word753 word791 word695 word654 word1536 word1448 word15 word830 word239 word1365 word1762 word1979 word1864 word1982 word1243 word1929 word835 word1595 word1096 word671
343	machine learning word153 word742 word1706 word390 word134 word105 word734 word1473 word1788 word47 word516 word393 word915 word1569 word693 word65 word914 word876 word1990 word1850 word488 word1637 word813 word787 word1698 word44 word733 word291 word1673 word877 word940 word1372
344	information retrieval word1291 word905 word1543 word1523 word1485 word1828 word1453 word1782 word1908 word1968 word1557 word861 word148 word1949 word1071 word1857 word1008 word289 word46 word354 word604 word769 word702 word574 word1389 word763 word587 word1886 word325 word1706 word1557 word319
345	recommendation systems word241 word1485 word224 word1037 word1814 word618 word403 word581 word776 word1316 word1763 word323 word1164 word266 word981 word48 word1073 word970 word1457 word447 word248 word953 word1782 word1924 word1657 word27 word341 word764 word529 word1993 word347 word1346 word899 word368 word1236 word1951 word1422 word1878 word1647 word163
346	question answering word1438 word174 word1316 word1287 word486 word1065 word522 word4 word524 word144 word748 word986 word103 word1940 word1345 word1559 word4 word21 word1797 word1996 word913
347	speech recognition word780 word1374 word609 word1508 word1871 word763 word347 word1914 word354 word1494 word1137 word1108 word1715 word7 word776 word1270 word635 word922 word1869
348	speech recognition word1591 word1231 word1819 word369 word554 word497 word1185 word1614 word945 word1109 word635 word1207 word1593 word1433 word1539 word1766 word332 word1246 word1603 word121 word71 word1671 word618 word505 word437 word476 word303 word1951 word59 word975 word1559 word925 word879 word670 word131 word1756 word538 word1823 word1138
349	computer vision word1546 word895 word361 word1603 word214 word1625 word1137 word1039 word601 word1155 word1511 word115 word1593 word1569 word1167 word402 word1095 word1933 word74 word1951 word459 word1309 word278 word1616 word92 word1003 word1952 word1496 word1522 word440 word1310 word143 word1844
350	recommendation systems word1501 word723 word1728 word517 word819 word541 word619 word1678 word979 word1962
351	information retrieval word359 word1002 word1883 word1355 word349 word723 word185 word1532 word180 word721 word1019 word1911 word153 word1908 word23 word1563 word1117 word1169 word1461
352	speech recognition word1144 word1343 word324 word321 word1218 word1949 word877 word1860 word1403 word25 word717 word76
353	recommendation systems word489 word1402 word322 word403 word1847 word978 word1698 word1154 word1958 word913 word739 word1648 word1978 word1340 word1720 word1721 word313 word24
354	question answering word1183 word423 word680 word136 word1646 word281 word44 word1979 word1100 word532 word1390 word361 word650 word1967 word1195 word82 word419 word1751 word413
355	text classification word1064 word777 word1768 word1968 word1670 word1268 word984 word1992 word1889 word472 word1264 word343 word323 word738 word877 word84 word279 word557 word1068 word1181 word710 word1448 word557 word942 word213 word1701 word248 word1870 word1607 word723 word1935 word6 word574 word1982
356	question answering word1897 word533 word198 word1809 word708 word1741 word1207 word462 word288 word1823 word1796 word895 word982
357	neural networks word521 word448 word1716 word706 word43 word1132 word83 word1295 word1486 word1783 word1922 word108 word863 word228 word257 word842 word60 word504 word1947 word960 word352 word68 word1256 word1759 word653 word838 word1347 word318 word490 word637 word734 word881 word1102 word771 word1459 word486
358	question answering word1487 word711 word894 word33 word80 word196 word599 word867 word179 word288 word1948 word1947 word910 word13 word822 word1214 word1628 word1057 word1549 word1587 word796 word417 word582 word1100 word768 word634 word1937 word1793 word1512 word1892 word825 word1440 word265 word998 word314
359	information retrieval word1922 word1434 word1873 word1334 word1261 word80 word146 word529 word738 word1390 word459 word405 word413 word1825 word781
360	neural networks word1580 word113 word277 word23 word1510 word490 word1114 word923 word1445 word680 word123 word254 word1055
361	question answering word1997 word679 word552 word984 word662 word1522 word1572 word353 word1975 word1100 word504 word1374 word922 word299 word175 word1721 word1124 word1646 word1381 word1377 word1726 word1337 word782 word1878 word16 word937 word1324 word1976 word502 word464 word1502 word1110 word418 word677 word1890 word1817
362	recommendation systems word930 word689 word342 word772 word1434 word1416 word359 word802 word840 word234 word1628 word605
363	neural networks word716 word1080 word7 word708 word1870 word1259 word1112 word1960 word1119 word1035 word1263 word1941 word1227
364	question answering word688 word1943 word1631 word1319 word861 word1462 word973 word1798 word1682 word375 word1899 word1388 word1478 word892 word987 word1935 word1872
365	information retrieval word1749 word425 word605 word745 word425 word1159 word479 word1125 word381 word1480 word1617 word479 word1919 word1898 word350 word246 word607 word170 word1405 word305 word1144 word1943 word1601 word1311 word6
366	reinforcement learning word982 word1826 word1611 word1153 word68 word1346 word876 word875 word506 word1172 word340 word1715 word1593 word1929 word949 word787 word1912 word922 word426 word895 word627 word268 word614 word1874 word1569 word284 word1069 word1658 word120
367	computer vision word1204 word676 word557 word1509 word392 word17 word743 word1851 word32 word1161 word1938 word1205 word589 word816 word1922 word284 word1611 word1019 word114 word1007 word1458 word553 word1168 word1676 word1829 word872 word1459 word339 word12 word178 word1636 word952 word796 word1340 word860 word383 word1885 word630
368	machine learning word1475 word1897 word568 word103 word1090 word80 word118 word1740 word1688 word440 word464 word963 word596 word735 word692 word1712 word1182 word42 word1858
369	text classification word1173 word1290 word1168 word1601 word1598 word1708 word510 word1130 word1495 word1446 word1726 word313 word1763 word981 word764 word1838 word799 word1847 word921 word810 word292 word399 word1604
370	question answering word1472 word322 word265 word975 word1496 word1874 word995 word972 word66 word890 word1520 word885 word1161
371	reinforcement learning word1381 word108 word841 word1968 word1060 word846 word808 word1443 word727 word1761 word404 word928 word1244 word538 word566 word1084 word627 word1170 word227
372	machine learning word343 word262 word1088 word1845 word294 word871 word470 word211 word1924 word122 word1573 word304 word1582 word1667 word1281 word982 word771 word1648 word299 word1552 word1240 word542 word1403 word972
373	text classification word1831 word262 word1738 word462 word1818 word1458 word162 word848 word1301 word1476 word73 word158 word1612 word1671 word289 word16 word1503 word313 word463 word311 word62 word861 word340
374	computer vision word1367 word1294 word574 word954 word1938 word1216 word1525 word91 word709 word966 word1757 word541 word1787 word1393 word59 word138 word249 word1963 word1680 word1046 word28 word1302 word363 word67 word1852 word1981
375	question answering word734 word747 word478 word956 word158 word1075 word80 word283 word83 word554 word1524 word1177 word110 word974 word355 word558 word393 word1655 word1827 word1038 word811
376	information retrieval word1845 word582 word1682 word448 word633 word1387 word859 word969 word808 word1584 word512 word224 word547 word445 word1974 word7 word1707 word1887 word1083 word1891 word1248 word338 word1536 word974 word404 word238 word115 word1175 word1509 word272 word1306 word1372 word199 word124 word1109
377	recommendation systems word730 word1535 word1197 word1845 word713 word1061 word1594 word27 word842 word334 word1749 word822 word362 word1977 word1366 word1017 word1336 word534 word691 word219 word607 word690 word286 word1150 word1860 word553 word1586 word521 word146 word1144 word425 word635
378	question answering word597 word378 word1118 word987 word964 word1027 word521 word46 word1983 word154 word1050 word541 word1728 word1178 word785 word1544
379	text classification word1056 word581 word1473 word1515 word505 word141 word1696 word858 word1007 word552 word1410 word1117 word1837 word1312
380	natural language processing word1526 word713 word457 word1794 word928 word1542 word1230 word1169 word768 word1483 word472 word1425 word1390 word1902 word1973 word1366 word1369 word1405 word136 word1827 word1120
381	text classification word420 word948 word1239 word1728 word1709 word206 word1408 word457 word1383 word454 word1672 word1507 word121 word1606 word1334 word1067 word1485
382	speech recognition word1067 word1584 word1594 word543 word22 word212 word781 word328 word1165 word983 word587 word37 word991 word1892 word988 word1114 word1055
383	computer vision word106 word619 word1371 word1842 word1418 word1811 word1407 word289 word1106 word1396 word342 word1032
384	text classification word693 word1923 word689 word555 word860 word501 word223 word879 word1976 word24 word40 word1155 word1183 word560 word752 word971 word670 word623 word332 word1900 word1200 word1492 word1541 word1777 word186 word69 word450 word1377 word1523 word1550 word278 word1827 word598 word1446 word1735 word1380 word1530 word730
385	machine learning word318 word14 word1990 word527 word513 word651 word1793 word1544 word1297 word1760 word1100 word1487 word891 word1735 word1457 word1424 word627 word101 word1491 word933 word585
386	natural language processing word403 word52 word401 word596 word127 word830 word1057 word1542 word448 word922 word858 word718 word1907 word1920 word149 word900 word1581 word171 word1739 word1568 word157 word1444 word528
387	neural networks word53 word391 word1952 word1967 word1443 word1274 word818 word655 word517 word1296 word1373 word1283 word187 word1408 word427 word1408 word266 word1131
388	speech recognition word359 word206 word1295 word1688 word952 word1359 word319 word288 word654 word686 word209 word453 word117 word1825 word448 word299
389	speech recognition word303 word1015 word1381 word697 word1004 word1959 word86 word546 word1292 word554 word1566 word1045 word1484 word842 word1314 word430 word1523
390	neural networks word648 word171 word405 word822 word1391 word1334 word1989 word108 word693 word419 word1715 word699 word340
391	reinforcement learning word16 word1054 word827 word720 word1710 word1487 word1658 word24 word1389 word233 word560 word143 word1124 word350 word1330 word1714 word366
392	recommendation systems word188 word1467 word436 word1310 word552 word1846 word653 word403 word336 word210 word1041 word31 word611 word650 word1646 word1169 word1349 word521 word1780 word1780 word1738 word1268 word287 word270
393	machine learning word1123 word859 word1607 word490 word819 word1956 word1815 word403 word507 word1823 word1619 word1957 word937 word286 word114 word268 word1098 word985 word1936 word1051 word1157 word816 word751 word820
394	question answering word1819 word1109 word1385 word1857 word505 word1997 word122 word53 word593 word1765 word568 word1136
395	computer vision word1002 word1126 word412 word1956 word320 word42 word1123 word1976 word1372 word1048 word982 word987 word1818 word1905 word25 word1785 word499 word364 word326 word1194 word947 word937 word732 word1380 word1618 word1685 word397 word293 word220 word432 word933 word305 word95 word1109 word741 word318
396	speech recognition word1513 word1052 word224 word1882 word766 word743 word1419 word204 word1351 word1780 word8 word1196 word1516 word1765 word1691 word1104
397	reinforcement learning word1561 word1833 word1556 word1133 word813 word133 word399 word1854 word971 word1739
398	natural language processing word1239 word802 word326 word720 word252 word1713 word1944 word1331 word214 word1234 word1116 word1133 word1514 word959 word430 word1223 word916 word1859 word1859 word241 word1473 word761 word15 word36 word1083 word1396 word710 word443 word103 word941 word1601 word880 word1631 word1223 word818 word1453 word265 word358 word581 word760
399	information retrieval word838 word321 word426 word750 word1865 word381 word1582 word755 word1639 word1874 word1450 word1555 word917 word1299 word565 word429
400	information retrieval word1642 word1033 word1504 word134 word1865 word520 word738 word1336 word668 word1309 word453 word326 word1658 word1155 word1819 word1874 word1472 word1135 word1218 word475
401	reinforcement learning word1254 word353 word721 word563 word1135 word685 word735 word939 word1865 word1613 word880
402	natural language processing word1407 word1098 word1223 word718 word1873 word1869 word930 word1099 word468 word953 word325 word1235 word1050 word932 word1567 word1442
403	natural language processing word986 word521 word1648 word929 word887 word1955 word1047 word326 word1980 word367 word342 word1091 word1840 word486 word1135 word102 word929 word1706 word249 word553 word1218 word1247
404	question answering word1719 word1030 word1780 word1796 word1137 word1830 word1435 word55 word516 word156 word1132 word1542 word1927 word1414 word972 word1852 word1671 word96 word1432 word58 word62
405	speech recognition word1979 word999 word870 word503 word166 word919 word313 word9 word1410 word188 word1556 word103 word701 word299 word920 word618 word1777
406	machine learning word206 word1325 word1897 word1091 word967 word803 word648 word128 word476 word1271 word755 word1695 word741 word1052 word1234 word1588
407	question answering word488 word1072 word905 word584 word409 word279 word942 word77 word1193 word1240 word976 word1125 word640 word1927 word875 word1152
408	neural networks word846 word790 word266 word488 word667 word413 word643 word1217 word1822 word621 word1731 word647 word730 word1368 word383 word136 word823 word1578 word568 word916 word1145 word1720 word731 word706 word675 word569 word631 word792 word1993 word1644 word829 word525 word393
409	reinforcement learning word398 word85 word1042 word855 word1646 word265 word922 word1407 word1628 word186 word944 word128 word1979 word1884 word1187 word190 word1348 word584 word353 word1831 word343 word1137 word598 word800 word624 word59 word1550 word339 word1749 word954 word971 word1218
410	neural networks word1494 word1209 word1346 word705 word784 word65 word1009 word624 word1361 word1719 word1342 word889 word1119 word748 word1241 word1721 word1519 word212 word1000 word103 word1291
411	speech recognition word122 word134 word1445 word694 word1128 word589 word743 word1529 word1639 word735 word1143 word227 word1416 word1287 word1105 word1087 word1857 word1830 word1744 word1271 word141 word1654 word933 word1822 word1834 word471 word550 word3 word8 word1579 word1622 word458 word1604 word618 word504 word1230 word1914
412	computer vision word193 word145 word1129 word1883 word574 word1355 word1190 word89 word1792 word854 word864 word1295 word1291 word264
413	natural language processing word1648 word13 word298 word334 word648 word1354 word1846 word923 word737 word352 word552 word1597 word519 word1643 word534 word348 word1254 word845 word205 word245
414	reinforcement learning word1842 word713 word573 word1257 word199 word1756 word711 word1795 word1393 word439 word381 word1157 word1641 word1455 word1596 word1548 word381 word813 word1158 word682 word1589 word1231 word457 word1992 word1300 word736 word1572 word1030 word1381 word896 word87 word591
415	speech recognition word1654 word1827 word743 word1585 word1785 word553 word1903 word30 word532 word1872 word228 word1225 word1304 word717 word1608 word910 word1910 word293 word1937 word1392 word1029 word1246 word1522 word1942 word1793 word1835 word1654 word202 word1813 word550 word1584 word639 word199 word945 word283 word843 word1053 word817 word1828
416	speech recognition word1085 word743 word984 word1817 word166 word320 word1718 word958 word1039 word513 word1673 word589 word1356 word1271 word1673 word249 word1394 word1291 word41 word1571 word651 word539 word1214
417	machine learning word251 word85 word172 word795 word335 word20 word1905 word649 word1833 word181 word1925 word362 word657 word1894 word1361 word376 word1811 word1189 word594 word860 word1750 word1152 word1754 word1117 word691 word597
418	machine learning word1782 word1002 word721 word388 word1285 word1179 word1145 word1720 word999 word194 word567 word1282 word404 word196 word131 word1473 word837 word958 word1856 word750
419	question answering word1982 word439 word1126 word1590 word913 word1885 word906 word1114 word1506 word635 word1767 word1939 word359 word1978 word1001 word329 word230 word986 word354 word1944 word1211 word92 word1804 word1533 word1298 word1114 word1817 word945 word762 word632
420	natural language processing word1620 word1691 word1908 word832 word1769 word885 word256 word26 word1981 word324 word1143 word262 word1595 word1901 word348 word928 word1431 word1473 word265 word873 word1565 word1953 word782 word18 word231 word1038 word1961 word114 word470 word1498 word1461 word1576 word351 word258
421	text classification word1636 word12 word397 word1866 word310 word1351 word1639 word67 word1310 word1345 word1916 word594 word1824 word740 word1228 word748 word589 word485
422	machine learning word304 word1983 word106 word1369 word355 word1781 word791 word660 word1782 word659 word749 word1315 word1786 word1150 word548 word254 word709 word254 word484 word720 word876 word684 word255 word1012 word835 word1784 word1414 word1046 word658 word712
423	recommendation systems word1576 word1396 word256 word1461 word1107 word228 word736 word761 word682 word500 word746 word429 word1207 word96 word316 word92 word919 word312 word1489 word246 word1128 word685 word1096 word1551 word786 word825 word55 word741 word458 word1159 word367 word210 word1416
424	reinforcement learning word695 word1915 word108 word303 word1486 word1605 word156 word213 word1226 word1050 word1822 word1740 word1783 word792 word1553
425	question answering word210 word1450 word1499 word1840 word1011 word1110 word1724 word1323 word835 word594 word864 word703
426	computer vision word1213 word1169 word1471 word457 word1871 word1974 word1259 word721 word1712 word661 word1673 word1702 word518 word877 word302 word250 word250 word118 word1036 word1410 word1524 word694 word1450 word1672 word632 word4
427	recommendation systems word1014 word1829 word1620 word224 word1665 word1031 word1312 word288 word1645 word44 word1869 word595 word227 word210
428	question answering word949 word1577 word1397 word1535 word434 word678 word104 word192 word899 word1465 word498 word191 word1711 word827 word974 word910 word51 word447
429	recommendation systems word1064 word1640 word1325 word1233 word391 word838 word1312 word345 word14 word1786 word817 word789
430	reinforcement learning word512 word894 word1128 word1736 word1875 word1997 word49 word1473 word644 word1737 word331 word1468 word36 word815 word724 word296 word1753 word844 word1941 word1264 word1821 word1097 word1933 word686 word221 word1507 word1582 word67 word1745 word155 word1945 word417 word1327 word533 word1673 word1013 word685 word924
431	neural networks word1596 word1488 word876 word685 word643 word1737 word982 word1463 word1664 word1994 word865
432	question answering word1184 word1241 word1738 word1780 word184 word292 word835 word881 word733 word596 word1971 word1560 word1043 word448 word1836 word1350 word42 word1811 word532 word1025 word574 word46 word488
433	recommendation systems word395 word1385 word1295 word562 word179 word710 word1271 word201 word1921 word1586 word1264 word1192 word1442 word914 word1547 word384 word1828 word480 word637 word646 word64 word1437 word104 word960 word1280 word1602 word551
434	question answering word89 word1010 word1039 word407 word1846 word1326 word1292 word448 word19 word334 word101 word854 word814 word1242 word700 word1019 word1431 word1192 word323 word1134 word73 word879 word1214 word1379 word152 word36 word1758
435	neural networks word47 word1522 word647 word1286 word652 word1728 word55 word923 word1514 word1091 word368 word641 word282 word821 word1435 word347 word964 word199 word1046 word1855 word834 word445 word715 word977 word350 word1880 word1085 word1732 word431 word1630 word588 word1122 word1113
436	natural language processing word513 word320 word1921 word1 word1366 word422 word1368 word231 word917 word1557 word1619 word288 word905 word160 word958 word907 word82 word1694 word1036 word512 word1739
437	question answering word1470 word921 word1002 word1989 word890 word1492 word9 word919 word1852 word1826 word1519 word1322 word761 word498 word455 word756 word1288 word1729
438	recommendation systems word466 word1193 word1581 word1414 word158 word1321 word1029 word1996 word1146 word319 word26 word1929 word811 word1476 word213 word1217 word1661 word1417 word614 word350 word1489 word529 word1165 word1218
439	natural language processing word1634 word79 word1500 word1484 word274 word436 word671 word16 word1917 word319
440	reinforcement learning word1207 word100 word1594 word826 word1151 word30 word1105 word1358 word1929 word127 word485 word793 word1270 word1921 word1813 word615 word51 word438 word1627 word1733 word889 word1258 word498 word1173 word1469 word1888 word1393 word915 word1299 word1653 word1946
441	computer vision word474 word905 word1832 word606 word407 word1240 word1746 word207 word1244 word915 word1968 word806 word907 word560 word984 word901 word558 word1063 word1936 word1508 word1332 word327 word1488 word1038 word1232 word991 word349 word77 word1032 word218 word1615 word1453 word1434 word1790 word228 word602 word22 word1908
442	text classification word923 word1007 word1733 word1772 word1514 word92 word298 word103 word410 word737 word1869 word1829 word662 word1961 word1358 word1659 word1750 word597 word1980 word1181 word99 word1866
443	recommendation systems word761 word1024 word1469 word1503 word43 word1390 word1042 word653 word486 word386 word1225 word1286
444	natural language processing word368 word1461 word1208 word1474 word527 word1308 word1254 word1724 word1849 word1687 word689 word1945 word1146 word965 word662 word1005 word718
445	information retrieval word1032 word1613 word607 word90 word970 word365 word1696 word59 word1002 word241 word1789 word1176 word198 word117 word898 word523 word1010 word504 word1145 word1918 word1824 word1407 word232 word1886 word1811 word833 word1962 word258 word1241 word1148 word8
446	natural language processing word1065 word562 word58 word677 word158 word1262 word325 word51 word541 word1802 word1050 word224 word1188 word640 word981 word737 word1570 word776 word290 word1082 word862 word413 word927 word166 word387 word1459 word1374 word467 word1095 word1167 word1203 word1341 word1471
447	text classification word1519 word1337 word1458 word1428 word1531 word903 word1071 word1759 word50 word41 word359 word1150 word1560 word210 word417 word1043 word1963 word102 word1466 word863 word465
448	reinforcement learning word730 word1414 word774 word340 word596 word1281 word1327 word1303 word1507 word1063 word987 word445 word1037 word1355 word503 word1407 word582 word914 word977 word795 word1273 word1639 word1354 word1765 word1702 word11 word1300 word1969 word479 word344 word658 word18 word1184
449	recommendation systems word1928 word627 word1574 word1190 word1640 word627 word1597 word1748 word273 word1956 word1122 word1240 word1228 word858 word1726 word1775 word1787 word606 word480 word1871 word1520 word650 word1148 word778 word1656 word226 word173 word1207 word1616
450	computer vision word1725 word878 word1255 word1796 word39 word987 word1465 word1522 word535 word145 word1173 word659 word1383 word1061 word1466 word1184 word1765 word509 word928 word1797 word1104 word1944 word1972 word562 word1832 word1656 word639 word97 word1340 word384 word1232 word523 word1614 word1436
451	recommendation systems word367 word568 word1190 word1530 word404 word1042 word145 word1076 word119 word433
452	machine learning word1309 word1562 word1562 word938 word1669 word428 word496 word70 word1384 word440 word130 word436 word195
453	information retrieval word706 word327 word452 word357 word1808 word1331 word1849 word298 word974 word636 word546 word218 word688 word201 word60 word1657 word717 word948 word1242 word793 word1900 word934
454	natural language processing word1851 word518 word268 word1477 word1865 word1033 word1603 word325 word660 word379 word941 word84 word1313 word1002 word1150 word540
455	information retrieval word1119 word1442 word476 word327 word931 word1923 word896 word986 word1063 word201 word291 word1520 word218 word840 word1033 word312 word1096 word335 word954
456	natural language processing word122 word1040 word856 word287 word1161 word1731 word284 word1705 word1557 word1190 word1971 word715 word1178 word1674 word295 word893 word1854 word1125 word1635 word1386 word31 word1957 word915 word741 word1059 word432 word1952 word1090 word50 word1885 word607
